asin,status,syncroPrice,amazonPrice,syncroStock,amazonStock,priceDiff,stockDiff
"B07D9VLZKK","MATCH","90.82","90.82","20","20","0","0"
"B01E7QS0YK","MISSING_IN_AMAZON","81.98",,"20",,,
"B0D6W1JTGJ","MISSING_IN_AMAZON","0",,"0",,,
"B0DF75F316","PRICE_MISMATCH","0","76.24","0","0","-76.24","0"
"B0894H33P6","MISSING_IN_AMAZON","85.58",,"20",,,
"B0CF9FYPCK","MISSING_IN_AMAZON","64.98",,"18",,,
"B0763TLGQ6","MISSING_IN_AMAZON","233.35",,"20",,,
"B0DFWT3LM5","MISSING_IN_AMAZON","305.67",,"20",,,
"B00JF69NI0","MISSING_IN_AMAZON","37.95",,"20",,,
"B0CMT2CJPZ","PRICE_MISMATCH","0","60.14","0","0","-60.14","0"
"B0991FR77M","MISSING_IN_AMAZON","92.79",,"20",,,
"B0CVMLH88M","MATCH","253.2","253.2","20","20","0","0"
"B0CGFCGBYD","MISSING_IN_AMAZON","0",,"0",,,
"B0CGSPTJ72","MISSING_IN_AMAZON","0",,"0",,,
"B074CNYPC2","MISSING_IN_AMAZON","366.96",,"20",,,
"B07Q5J7X3B","MATCH","133.64","133.64","10","10","0","0"
"B00006I5R7","MISSING_IN_AMAZON","168.86",,"20",,,
"B0C3C57NLX","MATCH","230.31","230.31","20","20","0","0"
"B098SMBZL2","MISSING_IN_AMAZON","42.33",,"2",,,
"B0CJTB4QYM","MISSING_IN_AMAZON","40.53",,"20",,,
"B0D1757Z8Q","PRICE_MISMATCH","0","31.59","0","0","-31.59","0"
"B09JZ8BK1Y","MISSING_IN_AMAZON","74.17",,"20",,,
"B01E68RRY8","PRICE_MISMATCH","180.85","181.22","5","5","-0.37","0"
"B0B3HLLPZS","MATCH","44.13","44.13","20","20","0","0"
"B0DWK9R4HG","MATCH","104.72","104.72","18","18","0","0"
"B079XYHYVR","PRICE_MISMATCH","0","59.98","0","0","-59.98","0"
"B0BHQFM4X7","MATCH","76.57","76.57","9","9","0","0"
"B09X7GSFP1","MISSING_IN_AMAZON","168.41",,"20",,,
"B0762PPB1C","MISSING_IN_AMAZON","119.89",,"20",,,
"B0D9H87BRZ","MATCH","108.77","108.77","20","20","0","0"
"B0DLJMYTRV","MATCH","92.6","92.6","20","20","0","0"
"B07Z6KLBP3","MATCH","113.6","113.6","20","20","0","0"
"B0FJFWWG96","MISSING_IN_AMAZON","81.79",,"20",,,
"B07GSDXGBJ","PRICE_MISMATCH","0","145.23","0","0","-145.23","0"
"B0DDXWVJCF","MISSING_IN_AMAZON","0",,"0",,,
"B0D5LHWR77","MATCH","81.98","81.98","20","20","0","0"
"B08W4XHNPN","MATCH","101.59","101.59","20","20","0","0"
"B0CMT2BZ1S","MISSING_IN_AMAZON","118.94",,"7",,,
"B0F6SSS4LH","MATCH","60.35","60.35","20","20","0","0"
"B0DJP64FNC","MATCH","85.58","85.58","20","20","0","0"
"B00OKJ10N8","MISSING_IN_AMAZON","59.94",,"20",,,
"B0DNZG9XQK","MISSING_IN_AMAZON","44.04",,"20",,,
"B0BTTP8Z4P","MATCH","197.93","197.93","20","20","0","0"
"B09QWWTRZD","MISSING_IN_AMAZON","0",,"0",,,
"B09878NVHN","MISSING_IN_AMAZON","54.11",,"20",,,
"B0CFF4PTXL","MATCH","177.49","177.49","20","20","0","0"
"B0CGZSXSL8","PRICE_AND_STOCK_MISMATCH","131.39","128.64","20","0","2.75","20"
"B001QVR4K6","MISSING_IN_AMAZON","0",,"0",,,
"B0BZ8SM8BG","MATCH","58.48","58.48","11","11","0","0"
"B007R1UJTW","MISSING_IN_AMAZON","52.39",,"20",,,
"B01J6JELTG","MATCH","140.56","140.56","20","20","0","0"
"B0FH4MBRTK","MISSING_IN_AMAZON","244.75",,"20",,,
"B0B5STCX1L","MATCH","195.11","195.11","20","20","0","0"
"B0DP47G7HG","MATCH","94.4","94.4","20","20","0","0"
"B0C6X15JJB","MATCH","114.42","114.42","20","20","0","0"
"B0D7983S94","MATCH","58.43","58.43","0","0","0","0"
"B0CGDH774N","MISSING_IN_AMAZON","86.87",,"20",,,
"B0CGY3XXFT","MATCH","90.92","90.92","20","20","0","0"
"B0C2V395MF","MISSING_IN_AMAZON","47",,"20",,,
"B01800KJWA","MATCH","74.79","74.79","20","20","0","0"
"B07F7W39W6","MISSING_IN_AMAZON","71.02",,"10",,,
"B005ZZB60I","MISSING_IN_AMAZON","0",,"0",,,
"B0D3LJSW4L","MISSING_IN_AMAZON","54.95",,"20",,,
"B071XNDRJK","MATCH","153.13","153.13","15","15","0","0"
"B09HDFBRNF","MATCH","53.03","53.03","10","10","0","0"
"B0CBJR43YN","PRICE_MISMATCH","99.72","99.93","5","5","-0.21","0"
"B09T73NWG7","MATCH","56.75","56.75","20","20","0","0"
"B08ZD59L8H","MISSING_IN_AMAZON","303.64",,"20",,,
"B0DK9K74WB","MATCH","97.99","97.99","20","20","0","0"
"B0DFLZ6XNF","PRICE_MISMATCH","0","56.77","0","0","-56.77","0"
"B07Q2N5J3W","MISSING_IN_AMAZON","130.69",,"20",,,
"B011JJH84G","MATCH","117.61","117.61","11","11","0","0"
"B072NWNHN5","MATCH","112.35","112.35","20","20","0","0"
"B0CT27364G","MISSING_IN_AMAZON","0",,"0",,,
"B0C72Q3QL4","MISSING_IN_AMAZON","41.07",,"20",,,
"B0D2HHSCR9","MATCH","100.71","100.71","20","20","0","0"
"B0FFGCJ1NX","MATCH","69.22","69.22","5","5","0","0"
"B08T17ZR8W","MATCH","49.44","49.44","20","20","0","0"
"B078VTQDGS","MISSING_IN_AMAZON","44.13",,"20",,,
"B0DY74HYMR","PRICE_MISMATCH","155.54","155.86","20","20","-0.32","0"
"B0CNBPY4MW","MATCH","94.59","94.59","6","6","0","0"
"B0DK8TWC3J","PRICE_MISMATCH","0","66.99","0","0","-66.99","0"
"B07GSHM95G","MATCH","87.2","87.2","20","20","0","0"
"B0D9W7XW77","PRICE_MISMATCH","0","35.65","0","0","-35.65","0"
"B0D1MYPKMJ","MATCH","41.74","41.74","20","20","0","0"
"B072KL58NZ","MISSING_IN_AMAZON","45.64",,"3",,,
"B0859J68FZ","MATCH","202.32","202.32","4","4","0","0"
"B0CZ6RMTRP","MATCH","87.65","87.65","20","20","0","0"
"B0DWHTWLJV","MATCH","103.39","103.39","20","20","0","0"
"B08Q7N4HBB","MATCH","76.57","76.57","20","20","0","0"
"B0D58LHM4S","MATCH","163.8","163.8","20","20","0","0"
"B0D6JY8T53","MATCH","164.53","164.53","20","20","0","0"
"B002OQYNEW","MISSING_IN_AMAZON","138.8",,"20",,,
"B01N6IYYOC","MISSING_IN_AMAZON","188.38",,"20",,,
"B01LVW382P","MISSING_IN_AMAZON","142.97",,"8",,,
"B0BVZMNB1X","MATCH","99.61","99.61","20","20","0","0"
"B0CHQT386W","PRICE_MISMATCH","0","145.53","0","0","-145.53","0"
"B00QMOMKBK","PRICE_MISMATCH","53.02","53.13","20","20","-0.11","0"
"B07C2SF76G","MISSING_IN_AMAZON","422.39",,"20",,,
"B0DCMP4KT5","MISSING_IN_AMAZON","0",,"0",,,
"1540003043","MISSING_IN_AMAZON","65.52",,"20",,,
"B0DXWWWTH8","MISSING_IN_AMAZON","220.74",,"20",,,
"B0BYNDF4GP","MATCH","74.77","74.77","20","20","0","0"
"B0DFV8CTJ4","MATCH","139.43","139.43","20","20","0","0"
"B0817B7238","MISSING_IN_AMAZON","0",,"0",,,
"B07JK83MTQ","MATCH","346.17","346.17","20","20","0","0"
"B0B1ZG94FV","MATCH","238.27","238.27","20","20","0","0"
"B07QFY4PQ4","MATCH","69.2","69.2","11","11","0","0"
"B0DTHNM3VM","MATCH","2118.53","2118.53","2","2","0","0"
"B09Y8XWWF3","MISSING_IN_AMAZON","54.87",,"20",,,
"B0BD8GCJNT","MATCH","45.84","45.84","20","20","0","0"
"B06Y47XXY2","MATCH","76.41","76.41","20","20","0","0"
"B07QFKCC61","MISSING_IN_AMAZON","40.25",,"20",,,
"B002TOL3S8","MISSING_IN_AMAZON","0",,"0",,,
"B0D8QJYVXP","PRICE_MISMATCH","78.21","78.37","20","20","-0.16","0"
"B0D378KYZK","PRICE_MISMATCH","0","51.87","0","0","-51.87","0"
"B07LGLFLW2","MATCH","83.62","83.62","20","20","0","0"
"B07GWWKJCH","MATCH","155.92","155.92","19","19","0","0"
"B0CKMRBVWB","MATCH","90.8","90.8","20","20","0","0"
"B0D2H6FHZV","MATCH","154.06","154.06","12","12","0","0"
"B0D2L3RL5C","MATCH","54.83","54.83","20","20","0","0"
"B0B4SFRN49","MATCH","146.59","146.59","20","20","0","0"
"B015M15S6M","MISSING_IN_AMAZON","132.36",,"20",,,
"B0CJMG69DC","MATCH","96.39","96.39","20","20","0","0"
"1634502647","MISSING_IN_AMAZON","54.95",,"20",,,
"B08D7G4NYC","MATCH","108.78","108.78","20","20","0","0"
"B09XYYKQX3","MATCH","122.64","122.64","7","7","0","0"
"1617690325","MISSING_IN_AMAZON","50.14",,"20",,,
"B08VPZV6K3","MISSING_IN_AMAZON","0",,"0",,,
"B00HNQ9V7M","MISSING_IN_AMAZON","81.98",,"20",,,
"B0D1QZSH7H","MATCH","47.04","47.04","20","20","0","0"
"B0CFKWQZQ6","MATCH","89.19","89.19","20","20","0","0"
"B0BN5RBP5D","MISSING_IN_AMAZON","76.66",,"20",,,
"B00BEHMZH4","MATCH","715.98","715.98","20","20","0","0"
"B0F5HM15NR","MATCH","58.43","58.43","20","20","0","0"
"B0DR8X1JGL","MATCH","93.46","93.46","17","17","0","0"
"B07F4MPMMS","MISSING_IN_AMAZON","123.03",,"20",,,
"B0BVQY2Y9R","MATCH","234.69","234.69","20","20","0","0"
"B00XIYQ9Z0","MISSING_IN_AMAZON","104.55",,"20",,,
"B01N4AVFA9","MISSING_IN_AMAZON","45.84",,"20",,,
"B0DN1234JY","MISSING_IN_AMAZON","0",,"0",,,
"B0CFQF5HSS","MATCH","69.22","69.22","20","20","0","0"
"B09RDQCQX9","MATCH","81.81","81.81","20","20","0","0"
"B0DPHHJG5T","MISSING_IN_AMAZON","0",,"0",,,
"B0178H1M7C","MISSING_IN_AMAZON","0",,"0",,,
"B0D47QW9WC","MISSING_IN_AMAZON","0",,"0",,,
"1684156181","MISSING_IN_AMAZON","56.34",,"20",,,
"B007V5HYII","MISSING_IN_AMAZON","63.52",,"20",,,
"B0BGL9KJDG","MISSING_IN_AMAZON","118",,"12",,,
"B07YF81XLG","MISSING_IN_AMAZON","0",,"0",,,
"B014STRSMG","MISSING_IN_AMAZON","315.62",,"20",,,
"B076X6N7BK","PRICE_MISMATCH","137.56","137.84","11","11","-0.28","0"
"B005O0US3A","MATCH","173.88","173.88","0","0","0","0"
"030021216X","MISSING_IN_AMAZON","0",,"0",,,
"B0CG8K35RC","MATCH","490.82","490.82","20","20","0","0"
"1250207193","MISSING_IN_AMAZON","42.24",,"20",,,
"B0BX4HGV4H","MISSING_IN_AMAZON","80.18",,"20",,,
"B09RHQKYXH","MISSING_IN_AMAZON","0",,"0",,,
"B0D1KBYQ85","MATCH","174.8","174.8","9","9","0","0"
"1623369908","MISSING_IN_AMAZON","58.47",,"18",,,
"B09T33TDW4","MISSING_IN_AMAZON","81.98",,"20",,,
"B0D2P13QGB","PRICE_MISMATCH","0","51.76","0","0","-51.76","0"
"B0B1ZKBK8G","MISSING_IN_AMAZON","0",,"0",,,
"B088PPYMJW","MATCH","37.65","37.65","20","20","0","0"
"B0BXX6QLVM","MATCH","53.67","53.67","6","6","0","0"
"B086T3PFWP","MATCH","99.72","99.72","12","12","0","0"
"B0BFH21S7B","MATCH","292.79","292.79","20","20","0","0"
"B0BJCXGQSS","MATCH","67.78","67.78","20","20","0","0"
"B09JSXN2BT","MISSING_IN_AMAZON","0",,"0",,,
"B0849FTBXQ","MISSING_IN_AMAZON","90.8",,"20",,,
"B09SFFQXBQ","PRICE_MISMATCH","0","126.95","0","0","-126.95","0"
"B0DDKZV7GT","PRICE_MISMATCH","106.99","107.21","20","20","-0.22","0"
"1587796864","MISSING_IN_AMAZON","96.39",,"20",,,
"B0D6BFMVCM","PRICE_AND_STOCK_MISMATCH","107.16","105.3","20","30","1.86","-10"
"B0CPV9XMW1","PRICE_MISMATCH","0","86.03","0","0","-86.03","0"
"B081M4D4V5","MISSING_IN_AMAZON","51.34",,"20",,,
"B07DFHCG7T","PRICE_AND_STOCK_MISMATCH","124.74","125","7","8","-0.26","-1"
"B0CWQD3G72","MATCH","214.89","214.89","20","20","0","0"
"B01LXQGKHO","MISSING_IN_AMAZON","63.19",,"2",,,
"B0873YJ238","MISSING_IN_AMAZON","62.03",,"20",,,
"B0D5J17MLL","MATCH","38.73","38.73","20","20","0","0"
"B0BPSBWMRJ","MATCH","87.38","87.38","20","20","0","0"
"1624148050","MISSING_IN_AMAZON","0",,"0",,,
"B019QGIVV8","MISSING_IN_AMAZON","53.88",,"20",,,
"B077MCWNCG","MATCH","121.19","121.19","20","20","0","0"
"B0DH88RFGW","PRICE_MISMATCH","83.61","83.78","20","20","-0.17","0"
"B00TQM3SCA","MISSING_IN_AMAZON","83.21",,"20",,,
"B07MLQYQF8","MATCH","231.57","231.57","20","20","0","0"
"B0C6TNR4DG","PRICE_MISMATCH","0","68.13","0","0","-68.13","0"
"B0031XFO2M","MISSING_IN_AMAZON","249.25",,"20",,,
"B0C1MC66D9","MATCH","372.82","372.82","9","9","0","0"
"B0CYSCRQF3","MISSING_IN_AMAZON","43.84",,"20",,,
"B0CJLV374L","MATCH","518.9","518.9","0","0","0","0"
"B07JH22WKW","MATCH","116.24","116.24","10","10","0","0"
"B0DCBSCD92","MATCH","70.32","70.32","3","3","0","0"
"B079VK4WH4","MATCH","104.56","104.56","20","20","0","0"
"B0CW65PBL2","MATCH","44.13","44.13","20","20","0","0"
"B0F1CVCJ7M","MISSING_IN_AMAZON","0",,"0",,,
"B0CM8W4M8V","MISSING_IN_AMAZON","0",,"0",,,
"B0BHYLVL1P","MATCH","69.22","69.22","20","20","0","0"
"B0BV4ZRGGX","MATCH","363.03","363.03","12","12","0","0"
"B06ZZ3NSPT","MISSING_IN_AMAZON","103.25",,"20",,,
"B00U0OEP2K","MATCH","67.42","67.42","20","20","0","0"
"B005JUHJ0A","MATCH","91","91","20","20","0","0"
"B0DPKTFC5F","MISSING_IN_AMAZON","155.52",,"20",,,
"B0C1N2H2MQ","MISSING_IN_AMAZON","90.8",,"16",,,
"B09MKDM9G7","MISSING_IN_AMAZON","63.82",,"20",,,
"B0D3HBR12S","PRICE_MISMATCH","166.15","166.5","20","20","-0.35","0"
"B0DB1HH7JW","MATCH","274.24","274.24","3","3","0","0"
"B0C9SVTQHG","MISSING_IN_AMAZON","81.98",,"20",,,
"B0080T3OB0","MISSING_IN_AMAZON","0",,"0",,,
"B0CFF94QZT","MATCH","62.12","62.12","11","11","0","0"
"B0C69HDF9V","MATCH","133.96","133.96","20","20","0","0"
"B0CLNVBNG1","MATCH","347.97","347.97","15","15","0","0"
"B00OBSPXE0","MATCH","56.73","56.73","20","20","0","0"
"1553190971","MISSING_IN_AMAZON","0",,"0",,,
"B09Q8PKQ8C","MATCH","39.56","39.56","20","20","0","0"
"B09925SQK6","MISSING_IN_AMAZON","127.01",,"9",,,
"B0DNF6WC59","MISSING_IN_AMAZON","174.56",,"20",,,
"B0BVXSZH79","MISSING_IN_AMAZON","0",,"0",,,
"B0DSPTCVC5","MATCH","319.2","319.2","20","20","0","0"
"B07G5H8XYN","PRICE_MISMATCH","0","289.16","0","0","-289.16","0"
"B07H2H1Y8Q","MATCH","111.28","111.28","20","20","0","0"
"B0C714YR5G","MATCH","229.32","229.32","20","20","0","0"
"B09K49G3YN","MISSING_IN_AMAZON","49.44",,"20",,,
"B000LQ78YY","MISSING_IN_AMAZON","63.96",,"20",,,
"B0F7L9NMKH","MATCH","220.25","220.25","20","20","0","0"
"B0D38758MJ","MATCH","159.14","159.14","20","20","0","0"
"B0757V4ZK7","MATCH","145.82","145.82","2","2","0","0"
"B0DBQDC4PN","MISSING_IN_AMAZON","94.4",,"20",,,
"B0DGXG52PT","MATCH","75.44","75.44","20","20","0","0"
"B0CLGQYPHM","PRICE_MISMATCH","0","76.31","0","0","-76.31","0"
"B0DPHMGKPH","MATCH","106.99","106.99","20","20","0","0"
"B0CY5THNGN","MISSING_IN_AMAZON","0",,"0",,,
"B08D7HWKJC","MATCH","92.6","92.6","6","6","0","0"
"B0CWRLYH6G","PRICE_MISMATCH","0","123.13","0","0","-123.13","0"
"B0CZ78R3NL","PRICE_MISMATCH","0","47.85","0","0","-47.85","0"
"B0D9CYQNXY","PRICE_MISMATCH","0","47.85","0","0","-47.85","0"
"B09Q8RSGWC","MATCH","142.1","142.1","20","20","0","0"
"B071RTL5X7","MISSING_IN_AMAZON","178.92",,"2",,,
"B00002SA8D","MISSING_IN_AMAZON","0",,"0",,,
"B0F4X27X4W","PRICE_MISMATCH","133.98","134.26","20","20","-0.28","0"
"B01N5WQV5B","PRICE_MISMATCH","0","88.72","0","0","-88.72","0"
"B0D7F8H7C6","MISSING_IN_AMAZON","0",,"0",,,
"B0BVGXDSWQ","MATCH","69.29","69.29","20","20","0","0"
"B0C49SRWB1","MATCH","202.84","202.84","20","20","0","0"
"B07DFWHP9G","MISSING_IN_AMAZON","0",,"0",,,
"B0CLV6XV5V","MATCH","232.86","232.86","20","20","0","0"
"B0CGV2H3Q9","MATCH","234.67","234.67","20","20","0","0"
"B0CJ8RCWPB","MATCH","137.56","137.56","20","20","0","0"
"B0CRHCQ8CX","MATCH","105.24","105.24","20","20","0","0"
"B0BYM61WJB","MISSING_IN_AMAZON","69.22",,"20",,,
"B09Z6BNQJC","MATCH","44.12","44.12","20","20","0","0"
"B0CJ3CMPTN","MISSING_IN_AMAZON","45.92",,"0",,,
"B0BHF81FY8","MATCH","54.64","54.64","14","14","0","0"
"B0D1XKCY1Y","MATCH","287.14","287.14","20","20","0","0"
"B0DHXHMCXH","MISSING_IN_AMAZON","102.07",,"20",,,
"B09NVBFBLV","MISSING_IN_AMAZON","193.31",,"20",,,
"B00GEJSLZC","PRICE_MISMATCH","364.17","364.93","3","3","-0.76","0"
"B0DHR8W5Q6","MISSING_IN_AMAZON","0",,"0",,,
"B09H1F2WGZ","MISSING_IN_AMAZON","0",,"0",,,
"B0C4NKYQLP","MISSING_IN_AMAZON","89",,"20",,,
"B09BNQFBBR","MISSING_IN_AMAZON","53.14",,"20",,,
"B0BBGKDTSN","PRICE_MISMATCH","0","33.62","0","0","-33.62","0"
"B0B99SDG5N","MISSING_IN_AMAZON","370.89",,"20",,,
"B0871GGCN6","MISSING_IN_AMAZON","152.26",,"20",,,
"B0812C1DH4","MISSING_IN_AMAZON","235.08",,"20",,,
"B099JV4MX2","MATCH","60.23","60.23","20","20","0","0"
"B0D86H79DD","MATCH","124.97","124.97","3","3","0","0"
"B0D7ZR3XWD","MATCH","49.54","49.54","20","20","0","0"
"B0DK3BJC51","STOCK_MISMATCH","326.77","326.77","20","0","0","20"
"B01C4PO8EW","MISSING_IN_AMAZON","76.57",,"11",,,
"B09RD6JZJ6","MISSING_IN_AMAZON","207.71",,"8",,,
"B076W27D9K","MISSING_IN_AMAZON","83.7",,"20",,,
"B0D9LX86L8","MATCH","117.78","117.78","20","20","0","0"
"B0C6DWVRYC","MATCH","115.32","115.32","0","0","0","0"
"B0BXD6ZQLY","MATCH","40.45","40.45","3","3","0","0"
"B07XCG3752","MISSING_IN_AMAZON","63.92",,"20",,,
"B00L3JEGBQ","MATCH","61.15","61.15","20","20","0","0"
"B0D5HGRZFW","MATCH","123.43","123.43","20","20","0","0"
"B07Y2ZBSN1","MATCH","54.81","54.81","20","20","0","0"
"B098PCG6MD","MATCH","192.3","192.3","20","20","0","0"
"B0D7H3MSSH","MATCH","187.91","187.91","17","17","0","0"
"B084RP94Y8","MATCH","253.4","253.4","20","20","0","0"
"B018NG8N0Q","MISSING_IN_AMAZON","135.97",,"20",,,
"B0D8HPBG7X","MATCH","54.83","54.83","20","20","0","0"
"B0CQY4K7ZC","MATCH","45.84","45.84","20","20","0","0"
"B0CT4YRQS4","MATCH","62.03","62.03","20","20","0","0"
"B0BHX4L59K","MATCH","102.55","102.55","2","2","0","0"
"B0BCGMJ4X3","MISSING_IN_AMAZON","166.33",,"20",,,
"B000F7DTKG","MISSING_IN_AMAZON","60.35",,"20",,,
"B0CP8ZHD5M","MATCH","151.72","151.72","20","20","0","0"
"B0FBFM41ZM","MATCH","265.73","265.73","0","0","0","0"
"B08YKXNCND","MISSING_IN_AMAZON","63.96",,"6",,,
"B07BSV4614","PRICE_MISMATCH","0","88.07","0","0","-88.07","0"
"B008SZ4AWS","MISSING_IN_AMAZON","278.41",,"6",,,
"B0C8BXSQSL","MISSING_IN_AMAZON","76.41",,"20",,,
"B0DLFT1TS4","MATCH","303.01","303.01","20","20","0","0"
"B0F52YGHQQ","MATCH","350.68","350.68","20","20","0","0"
"B0D93W1WS7","MATCH","452.78","452.78","14","14","0","0"
"B0F5HGC3SV","MATCH","73.36","73.36","20","20","0","0"
"B0DGZ57CG5","PRICE_MISMATCH","0","79.18","0","0","-79.18","0"
"1641840293","MISSING_IN_AMAZON","65.54",,"20",,,
"B09GFK4T5H","MISSING_IN_AMAZON","39.27",,"20",,,
"B0D9NH83RM","MATCH","84.45","84.45","20","20","0","0"
"B071478PKP","MISSING_IN_AMAZON","53.14",,"20",,,
"B07B3QRL18","PRICE_AND_STOCK_MISMATCH","450.88","443.77","7","0","7.11","7"
"B0D145LGH6","MISSING_IN_AMAZON","0",,"0",,,
"B09SL1DCY8","MISSING_IN_AMAZON","101.59",,"0",,,
"B0BZGVZNTH","MATCH","96.39","96.39","7","7","0","0"
"B0DNLZGK9C","MATCH","114.18","114.18","2","2","0","0"
"B01KGL3CN4","PRICE_MISMATCH","0","114.63","0","0","-114.63","0"
"B09BQ5WJKP","MISSING_IN_AMAZON","54.83",,"20",,,
"B0C2C4TM78","MISSING_IN_AMAZON","45.84",,"20",,,
"B004TA0AZM","MISSING_IN_AMAZON","0",,"0",,,
"B0DZVSVYKZ","PRICE_MISMATCH","63.11","63.24","20","20","-0.13","0"
"B006CQSPC6","MISSING_IN_AMAZON","70.97",,"3",,,
"B0DNPWSDYB","MATCH","180.94","180.94","20","20","0","0"
"B0DHZTGMYS","MISSING_IN_AMAZON","353.2",,"20",,,
"B0CNLB1WR9","MATCH","42.24","42.24","20","20","0","0"
"B0F1V4G6MZ","PRICE_MISMATCH","74.62","74.77","2","2","-0.15","0"
"B0D1XTHCNS","MATCH","100","100","19","19","0","0"
"B0DBQY9S8Y","MISSING_IN_AMAZON","49.54",,"20",,,
"B0DQY51KRF","MISSING_IN_AMAZON","87.79",,"4",,,
"B085TBPSZK","MATCH","84.42","84.42","20","20","0","0"
"B00IBJ3OBO","MISSING_IN_AMAZON","0",,"0",,,
"B0D49NWB61","MATCH","79.77","79.77","20","20","0","0"
"B07R4Q5JNJ","PRICE_AND_STOCK_MISMATCH","127","104.23","20","30","22.77","-10"
"B0C1V2SN9B","MISSING_IN_AMAZON","52.67",,"20",,,
"B0D8JKT25Y","MATCH","49.54","49.54","0","0","0","0"
"B0D1V5P3WQ","MATCH","549.39","549.39","20","20","0","0"
"B0CBGJDDRC","MATCH","256.25","256.25","20","20","0","0"
"B0DPHCS28X","MATCH","73.19","73.19","2","2","0","0"
"B07YYPS2V3","MATCH","190.1","190.1","13","13","0","0"
"B0CSD299XR","MATCH","40.45","40.45","20","20","0","0"
"B0CTYBQBNL","MATCH","62.03","62.03","20","20","0","0"
"B09QCDGDN3","MATCH","332.47","332.47","20","20","0","0"
"B0DP4ZRC3L","PRICE_MISMATCH","0","88.94","0","0","-88.94","0"
"B0C49HN2PT","PRICE_MISMATCH","0","64.04","0","0","-64.04","0"
"1555977227","MISSING_IN_AMAZON","51.18",,"20",,,
"B0CZ3CCK1Y","MATCH","74.62","74.62","20","20","0","0"
"B08BQBF2VH","MATCH","232.44","232.44","20","20","0","0"
"B0DG8L65MJ","MATCH","101.86","101.86","2","2","0","0"
"B0BJJST3JN","MATCH","66.84","66.84","20","20","0","0"
"B0042XD8NC","MISSING_IN_AMAZON","0",,"0",,,
"B0CYZ52YW9","MATCH","54.83","54.83","20","20","0","0"
"B0CWXYYQ6K","MATCH","89.02","89.02","3","3","0","0"
"B0DHMTQSQV","MATCH","67.42","67.42","20","20","0","0"
"1590592336","MISSING_IN_AMAZON","93.55",,"20",,,
"168099204X","MISSING_IN_AMAZON","60.23",,"20",,,
"B004QVPVVW","MISSING_IN_AMAZON","0",,"0",,,
"B0B1HPXQDX","MATCH","54.92","54.92","0","0","0","0"
"B0DQL4WYRM","MATCH","175.22","175.22","17","17","0","0"
"B0D2KBY4YG","MATCH","101.8","101.8","20","20","0","0"
"B09QPD8691","MATCH","110.52","110.52","20","20","0","0"
"B0D7XW1LBL","PRICE_MISMATCH","0","249.71","0","0","-249.71","0"
"B099XVNZ9V","MISSING_IN_AMAZON","147",,"5",,,
"B0BY583S25","MISSING_IN_AMAZON","0",,"0",,,
"B0009L675W","MATCH","217.14","217.14","20","20","0","0"
"B0CSFB4PCB","MISSING_IN_AMAZON","128.55",,"20",,,
"B089QFVX14","MISSING_IN_AMAZON","56.63",,"20",,,
"B0B769XL33","MISSING_IN_AMAZON","0",,"0",,,
"B00SO642IS","MISSING_IN_AMAZON","180",,"13",,,
"B0BZ3Q3G2F","PRICE_MISMATCH","0","73.07","0","0","-73.07","0"
"B089R9SY11","MISSING_IN_AMAZON","58.43",,"20",,,
"B0CDVYBMCY","MATCH","72.22","72.22","20","20","0","0"
"B09SPCMM92","MISSING_IN_AMAZON","0",,"0",,,
"B07MHQZ893","MATCH","133.96","133.96","20","20","0","0"
"B078HTW273","MATCH","169.94","169.94","0","0","0","0"
"B0CCNXG2TM","MATCH","81.81","81.81","20","20","0","0"
"B0D8B3F1MR","MISSING_IN_AMAZON","102.26",,"7",,,
"B0CJ6RY8J1","MISSING_IN_AMAZON","56.63",,"20",,,
"B0021SXS0I","MISSING_IN_AMAZON","269.85",,"6",,,
"B0BNPT51VC","MISSING_IN_AMAZON","81.98",,"20",,,
"B001G0LC1E","MATCH","117.62","117.62","2","2","0","0"
"B0D3YTKJJZ","MATCH","125.26","125.26","20","20","0","0"
"B0CVJ4FYTZ","MATCH","103.35","103.35","20","20","0","0"
"B01N9AUS2E","MISSING_IN_AMAZON","140.22",,"20",,,
"B0BX8TQ4TZ","MATCH","188.99","188.99","20","20","0","0"
"B0CFCSGSF9","MISSING_IN_AMAZON","158.13",,"0",,,
"B0D496NMCF","MISSING_IN_AMAZON","63.96",,"20",,,
"B0CGLS1B8C","MATCH","85.6","85.6","20","20","0","0"
"B01DE2MW56","MISSING_IN_AMAZON","162.87",,"20",,,
"B01CS3OU48","MATCH","276.6","276.6","20","20","0","0"
"B0B2CMMDPH","MISSING_IN_AMAZON","62.15",,"20",,,
"B0BHW85H29","MATCH","319.87","319.87","2","2","0","0"
"B0CLNXH96N","MATCH","72.71","72.71","20","20","0","0"
"B0CNJRKZZ9","MATCH","45.94","45.94","20","20","0","0"
"B09BK76VRF","MISSING_IN_AMAZON","72.74",,"20",,,
"B08DCY9B8B","PRICE_MISMATCH","0","112.31","0","0","-112.31","0"
"B08PBQ7DKF","MISSING_IN_AMAZON","63.82",,"16",,,
"B07MZZ36L4","MISSING_IN_AMAZON","100",,"20",,,
"B0815XMCVH","PRICE_MISMATCH","0","37.68","0","0","-37.68","0"
"B0CBRPC1FV","MATCH","289.91","289.91","19","19","0","0"
"B09ZTNF5J8","MISSING_IN_AMAZON","44.13",,"20",,,
"B07V5NWCZ4","MISSING_IN_AMAZON","117.74",,"20",,,
